Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep,Total_Amount,Profit_Margin,Total_Cost,Discount_Percentage,Day_of_Week,Month_Name,Customer_Segment
aedcef40-fc05-402c-ba9c-dc0c0bd94994,2025-08-28,Canada,64e2c1c0-2d13-4d4f-8ba8-49a055e79477,Media,Sports,121.36000061035156,8,83.720001220703125,23.319999694824219,Cash,Senior,Male,Vancouver,John Lucas,970.88,31.02,669.76,19.22,Thursday,August,Boomers
aef46800-1914-4e4b-a7eb-668751d3b3d6,2025-01-13,Canada,66d79cd0-75d6-46c1-976a-fe1ab2c21c5b,Whose,Clothing,317.94000244140625,10,276.77999877929688,17.110000610351563,Credit Card,Adult,Female,Vancouver,Jamie Vargas,3179.40,12.95,2767.80,5.38,Monday,January,Gen X
aefab486-bc1f-45f3-add8-74ffcc4caa28,2025-12-11,Canada,dd427248-f9f7-4d11-8aa0-243f7cd819f1,Coach,Clothing,300.02999877929688,10,246.61000061035156,27.959999084472656,Credit Card,Senior,Other,Vancouver,Daniel Kane,3000.30,17.80,2466.10,9.32,Thursday,December,Boomers
af44e02c-13ff-4e66-b1e5-8d82b125970d,2025-08-06,Canada,02d4e973-ef70-4e40-beb7-df0a775a47d4,They,Home & Kitchen,243.22000122070313,7,199.08999633789063,7.6999998092651367,Cash,Young,Female,Montreal,Jesse Combs,1702.54,18.14,1393.63,3.17,Wednesday,August,Millennials
af5954d9-c586-4b34-9bc0-9ff04d8aa184,2025-06-06,Canada,1f018f01-90d2-49c1-92ad-950b3bd9059e,Thought,Sports,140.89999389648438,2,114.05999755859375,25.450000762939453,Cash,Senior,Other,Montreal,Casey Roberts,281.80,19.05,228.12,18.06,Friday,June,Boomers
afb9921b-c3f6-45ef-9ff7-25a86a4a0d0c,2025-09-07,Canada,40b1461e-f017-4dfe-a319-105e4cdceab8,Today,Home & Kitchen,217.52999877929688,2,171.08000183105469,24.809999465942383,Cash,Young,Male,Montreal,Leah Palmer,435.06,21.35,342.16,11.41,Sunday,September,Millennials
afffaff2-bd03-4bc4-8714-8ca96fe1bb95,2025-03-03,Canada,988ce140-cc2f-40de-9f37-6fe08dfc3986,Should,Electronics,193.72000122070313,4,167.16000366210938,38.259998321533203,Credit Card,Senior,Male,Montreal,Steven Williams,774.88,13.71,668.64,19.75,Monday,March,Boomers
b0ee0924-33f8-4f09-bd92-b4aaa60bf26c,2025-05-14,Canada,41b11489-4c81-46a9-996a-24a097f73642,Usually,Sports,248.96000671386719,10,202.71000671386719,49.340000152587891,Credit Card,Adult,Female,Toronto,Johnny Novak,2489.60,18.58,2027.10,19.82,Wednesday,May,Gen X
b1a92ed3-f70c-4307-b2d4-a0b17eba2de4,2025-05-25,Canada,a1e829ea-d86c-4939-ba5b-f818002aa539,Interest,Sports,284.1099853515625,5,241.94000244140625,39.75,Cash,Young,Male,Montreal,Cody Lewis,1420.55,14.84,1209.70,13.99,Sunday,May,Millennials
b20fd489-a5c3-41d8-af54-2b13d447c8f7,2025-05-17,Canada,2da2aee1-ed63-4fa6-b1e1-396f3ebc74e1,Most,Electronics,213.10000610351563,6,177.33000183105469,19.590000152587891,Mobile Payment,Young,Other,Toronto,Ryan Cunningham,1278.60,16.79,1063.98,9.19,Saturday,May,Millennials
b21182a8-a652-444d-93a2-1eb72a27832d,2025-12-20,Canada,a6195659-5ccc-4048-843e-cce3a78d75f2,Figure,Electronics,25.260000228881836,4,16.680000305175781,3.9500000476837158,Mobile Payment,Young,Female,Toronto,Lisa Orr,101.04,33.97,66.72,15.64,Saturday,December,Millennials
b212d291-4f57-4f22-a83a-16b63505a962,2025-03-23,Canada,ee3abbf4-0fe4-4697-bf65-854a854b9559,Cause,Electronics,207.60000610351563,9,157.28999328613281,30.409999847412109,Cash,Adult,Female,Toronto,Jennifer Jennings,1868.40,24.23,1415.61,14.65,Sunday,March,Gen X
b29e2d3a-5b29-4110-aaa3-63fd69533229,2025-11-10,Canada,e71007e6-cedb-4792-8372-344ba9118721,Current,Home & Kitchen,296.17001342773438,3,233.41999816894531,44.080001831054688,Cash,Senior,Other,Toronto,Jacqueline Watson,888.51,21.19,700.26,14.88,Monday,November,Boomers
b2aaee9b-46a3-4d0e-a6c2-937343bf944e,2025-03-23,Canada,6579266b-8c80-43b8-a6c4-360c4b97a367,Value,Sports,197.36000061035156,7,159.41999816894531,24.649999618530273,Credit Card,Senior,Male,Vancouver,Steven Taylor,1381.52,19.22,1115.94,12.49,Sunday,March,Boomers
b3b354bb-7f28-44ad-9605-b4137c294304,2025-07-16,Canada,2db3da69-f82a-43a5-996d-283399a5638b,International,Sports,424.02999877929688,5,309.39999389648438,30.629999160766602,Mobile Payment,Adult,Female,Toronto,Donna Aguilar,2120.15,27.03,1547.00,7.22,Wednesday,July,Gen X
b3f6305e-8085-4f23-b784-4e5dbfb348cd,2025-04-04,Canada,7bd8e62b-f266-4683-bc2f-2c7ebe242c88,Blood,Beauty,374.58999633789063,3,251.35000610351563,31.510000228881836,Credit Card,Adult,Other,Montreal,John Cook,1123.77,32.90,754.05,8.41,Friday,April,Gen X
b3f8ab12-2a74-4efb-923c-4ef783a13238,2025-03-01,Canada,1a8f52a1-264d-43fb-8aca-626fddfba219,Consider,Beauty,199.72999572753906,1,148.8800048828125,34.069999694824219,Cash,Young,Female,Vancouver,Jason Hall,199.73,25.46,148.88,17.06,Saturday,March,Millennials
b43a559a-9660-4d03-bd73-7497c96ce5ff,2025-12-01,Canada,89bef734-1ded-45aa-bddf-2fdd5dc5232c,Expect,Clothing,481.75,3,377.27999877929688,70.089996337890625,Mobile Payment,Young,Male,Montreal,Richard Preston,1445.25,21.69,1131.84,14.55,Monday,December,Millennials
b44fdd65-7192-47d9-bc8e-de7220a75984,2025-09-18,Canada,28cc6d76-037d-437b-8e83-5de77f62c437,Market,Beauty,479.8599853515625,9,375.8900146484375,21.989999771118164,Cash,Senior,Other,Montreal,Jonathan Erickson,4318.74,21.67,3383.01,4.58,Thursday,September,Boomers
b4c15554-652e-4b60-9eae-105e0cd072e4,2025-09-29,Canada,ec517916-c656-4544-8226-f6b802cf7a43,Pull,Sports,101.75,8,85.519996643066406,18.659999847412109,Credit Card,Young,Female,Toronto,Jeremy Armstrong,814.00,15.95,684.16,18.34,Monday,September,Millennials
b56a7b57-a52b-484d-a0fd-f0260248aa24,2025-10-30,Canada,4e559554-48ad-4311-aa6e-7bf7487dcd5f,Mean,Electronics,168.47000122070313,4,130.16000366210938,30.909999847412109,Cash,Young,Other,Vancouver,Anthony Rose,673.88,22.74,520.64,18.35,Thursday,October,Millennials
b5f1fbc1-87d8-44ef-a106-fc276bca3c42,2025-08-06,Canada,c15294a1-04de-448c-bead-4179f23cece0,Financial,Sports,208.80000305175781,5,153.21000671386719,23,Mobile Payment,Senior,Male,Montreal,Richard Lewis,1044.00,26.62,766.05,11.02,Wednesday,August,Boomers
b5fef807-dc11-481c-8e6b-c58dd2af6667,2025-09-08,Canada,2975386c-8e00-4fdf-a0e4-feffb6457827,Box,Electronics,256.17001342773438,7,162.49000549316406,0.18000000715255737,Credit Card,Young,Female,Montreal,Susan Butler,1793.19,36.57,1137.43,.07,Monday,September,Millennials
b62bd930-6852-4270-b29e-435c6fbc0a53,2025-03-01,Canada,81a3e954-7142-48e9-ae60-3d6f5e7269bd,Sound,Toys,180.57000732421875,2,128.58999633789063,15.710000038146973,Mobile Payment,Young,Female,Montreal,Hannah Payne,361.14,28.79,257.18,8.70,Saturday,March,Millennials
b763477a-eaaa-4259-adcc-59a5bbc46a50,2025-07-07,Canada,bffbed76-35c2-42f2-89b1-0f064eaded99,Instead,Clothing,17,6,14.859999656677246,3.2000000476837158,Cash,Young,Female,Vancouver,Suzanne Medina,102.00,12.59,89.16,18.82,Monday,July,Millennials
b7c69c24-52f8-44a9-a4bf-0db3256bd10d,2025-05-25,Canada,15bf5cf4-ca07-4788-8b30-8ac6ca165c8e,Color,Toys,487.1099853515625,8,389.01998901367188,4.7800002098083496,Mobile Payment,Adult,Other,Vancouver,Thomas Boone,3896.88,20.14,3112.16,.98,Sunday,May,Gen X
b826862d-71af-4abd-b98a-22c72b9aa7d1,2025-02-05,Canada,72efae36-6dd7-4741-90e7-64d11c926dbc,Behavior,Clothing,117.80999755859375,3,104.61000061035156,21.969999313354492,Mobile Payment,Adult,Female,Toronto,Cole Williams,353.43,11.20,313.83,18.65,Wednesday,February,Gen X
b8ccb45b-df1c-44ff-8c7a-4f40e32f3479,2025-12-13,Canada,4cbac425-cccb-42e0-a4dd-0f6f2290afad,From,Toys,438.80999755859375,1,263.42999267578125,49.759998321533203,Credit Card,Young,Male,Vancouver,Marissa Mcguire,438.81,39.97,263.43,11.34,Saturday,December,Millennials
b8d61217-b5d2-49e5-96c2-5b8824701a1f,2025-06-06,Canada,24327b95-1220-4e31-a723-06de89b970a0,Seem,Clothing,72.459999084472656,8,49.270000457763672,7.559999942779541,Cash,Young,Male,Montreal,Tony Caldwell,579.68,32.00,394.16,10.43,Friday,June,Millennials
b91a8229-1918-4d45-b4a4-4390d52ae680,2025-03-03,Canada,15e69a16-177f-47bd-8bca-fe198bb0cc87,Test,Toys,284.66000366210938,5,237.52000427246094,54.180000305175781,Cash,Senior,Female,Montreal,Jeremiah Rice,1423.30,16.56,1187.60,19.03,Monday,March,Boomers
b99d50e4-98f2-47a0-b3aa-2c4c3b910d11,2025-05-17,Canada,937b4ba1-b840-4566-bbd4-40e0811dc844,Bag,Beauty,231.91000366210938,8,193,8.8900003433227539,Credit Card,Young,Female,Vancouver,Caitlin Spencer,1855.28,16.78,1544.00,3.83,Saturday,May,Millennials
bba3cbc9-757a-4634-83bb-c9c3c12011e7,2025-08-28,Canada,a37deb03-dadb-48a2-9ce6-c026a87474e5,Require,Home & Kitchen,135.66999816894531,3,82.44000244140625,2.5899999141693115,Credit Card,Senior,Male,Montreal,Samuel Davidson,407.01,39.23,247.32,1.91,Thursday,August,Boomers
bbac824d-28cf-4c2a-88d4-f40917856021,2025-11-20,Canada,57687693-bd29-4786-a709-f8b2964e0a1f,Resource,Electronics,291.92001342773438,1,253.47000122070313,18.879999160766602,Mobile Payment,Senior,Male,Montreal,Rachael Lopez,291.92,13.17,253.47,6.47,Thursday,November,Boomers
bbd4feb9-6d1d-47f1-b0fe-14569b3e30ef,2025-02-02,Canada,e602cb95-05b5-46f6-ac29-6a34ca7b69f6,Capital,Beauty,225.66000366210938,8,169.55000305175781,11.039999961853027,Mobile Payment,Adult,Other,Vancouver,Samuel Wilkerson,1805.28,24.86,1356.40,4.89,Sunday,February,Gen X
bc109146-3c21-4396-8b96-32445d132352,2025-12-13,Canada,d36ae74d-85e3-4a73-90b5-b2642099a552,No,Toys,312.3599853515625,7,234.96000671386719,39.490001678466797,Cash,Adult,Other,Montreal,Amy Lawrence,2186.52,24.78,1644.72,12.64,Saturday,December,Gen X
bd741311-592f-4359-98fd-3c9c83226c1a,2025-07-16,Canada,3011e6de-df43-429d-863c-6b4a106c16c7,It,Beauty,442.57000732421875,4,308.17999267578125,30.870000839233398,Cash,Adult,Male,Toronto,Lisa Fischer,1770.28,30.37,1232.72,6.98,Wednesday,July,Gen X
befbc89c-847c-45ac-af27-38db55e87337,2025-09-07,Canada,7b4b2cde-0cb4-42b7-b16b-545c074f449b,None,Clothing,108.83000183105469,1,80.110000610351563,0.33000001311302185,Mobile Payment,Adult,Female,Montreal,James Crane,108.83,26.39,80.11,.30,Sunday,September,Gen X
bf07d449-b9e2-41bb-b9b1-5173321ef80b,2025-02-04,Canada,ab8eb29b-8eea-4e28-8d36-5a6d2fa72972,Home,Sports,378.32998657226563,8,302.22000122070313,28.430000305175781,Credit Card,Adult,Other,Toronto,Jose Richardson,3026.64,20.12,2417.76,7.51,Tuesday,February,Gen X
bf08376a-79ce-4793-ba96-159f1e5b2689,2025-06-04,Canada,8c1d21ef-1da3-4ce7-82ad-9de4ce320718,Fill,Electronics,338.85000610351563,7,244.02000427246094,55.509998321533203,Credit Card,Adult,Male,Vancouver,Robert Davis DVM,2371.95,27.99,1708.14,16.38,Wednesday,June,Gen X
bf8e5331-4834-493c-bfba-b8cf06067300,2025-03-03,Canada,2ae17ccd-5dec-44b6-8008-37c8795abe02,Send,Toys,251.92999267578125,1,175.83000183105469,5.8600001335144043,Mobile Payment,Senior,Male,Vancouver,Chelsea Fox,251.93,30.21,175.83,2.33,Monday,March,Boomers
c01a6935-026e-4e75-9805-220049acd12a,2025-01-27,Canada,8c58fe44-da5c-456b-9797-db497595ea76,Everything,Sports,386.17001342773438,8,296.6400146484375,0.62999999523162842,Credit Card,Young,Other,Montreal,Gregory Richard,3089.36,23.18,2373.12,.16,Monday,January,Millennials
c02a0391-e849-4e02-85b7-c28dc90f3743,2025-11-20,Canada,98e07924-7742-440a-bfa7-63167bd574de,Under,Toys,333.8599853515625,10,274.66000366210938,16.799999237060547,Mobile Payment,Adult,Female,Montreal,Brett Miller,3338.60,17.73,2746.60,5.03,Thursday,November,Gen X
c05e3339-c0e0-40d4-8bf8-c4970f371524,2025-06-06,Canada,d4e84afd-bf35-4302-ba6f-5973b22f43b5,Wife,Sports,412.05999755859375,10,307.82000732421875,72.69000244140625,Cash,Senior,Other,Montreal,Julie Pena,4120.60,25.30,3078.20,17.64,Friday,June,Boomers
c090602a-7158-4653-ae62-bf0edd6ffa8c,2025-01-24,Canada,46723a0f-b966-47e7-b236-7d2d40d34525,Everyone,Sports,249.6300048828125,1,204.07000732421875,0.50999999046325684,Credit Card,Senior,Female,Toronto,William Smith,249.63,18.25,204.07,.20,Friday,January,Boomers
c0c0df0a-d132-475c-b207-9933fc65cec8,2025-06-06,Canada,824e10f2-799f-4487-9e77-916ccddbccf1,All,Beauty,131.5,4,115.41999816894531,16.75,Cash,Young,Other,Toronto,Jeffery Johnson,526.00,12.23,461.68,12.74,Friday,June,Millennials
c11fcb78-27ea-4a58-aeff-7fd2aa1fcafd,2025-07-05,Canada,5f1341a8-874b-4511-8da0-4369bac47713,Ground,Toys,313.27999877929688,2,200,21.870000839233398,Credit Card,Senior,Male,Toronto,Alisha English,626.56,36.16,400.00,6.98,Saturday,July,Boomers
c173c4bc-622c-4d95-8b13-712ba275e2e5,2025-11-20,Canada,179ffcbc-94ac-4a82-8f52-b1ec74fe0b45,Level,Sports,318.76998901367188,4,192.5,48.470001220703125,Credit Card,Adult,Female,Montreal,Stacey Alvarez,1275.08,39.61,770.00,15.21,Thursday,November,Gen X
c1e0dbf9-2464-4a94-a4b4-3fa79fdbd3fb,2025-04-24,Canada,ffb7cee4-a97f-4d48-84ac-792e7c4e9d3d,Able,Toys,30.950000762939453,4,23.219999313354492,3.7599999904632568,Mobile Payment,Adult,Female,Montreal,Dakota Horn,123.80,24.98,92.88,12.15,Thursday,April,Gen X
c2a25578-a62b-446c-b809-7e1d4be0ea10,2025-10-30,Canada,6858a8f2-caa5-4ba3-a4fc-e44104366c63,Strong,Toys,211.38999938964844,3,186.78999328613281,5.4800000190734863,Mobile Payment,Senior,Male,Vancouver,Kim Butler,634.17,11.64,560.37,2.59,Thursday,October,Boomers
c2a370d7-929f-414d-9201-47fc51b992d3,2025-05-14,Canada,902fc9b9-e29f-4679-842f-c1574e88222d,Pass,Electronics,173.33000183105469,7,137.53999328613281,0.69999998807907104,Cash,Senior,Other,Vancouver,Jacob Cook,1213.31,20.65,962.78,.40,Wednesday,May,Boomers
c328bcfc-56a6-463d-ab0f-53e2dcb621bf,2025-09-08,Canada,cdc9abbd-5e23-40d6-ab73-41835e7967a6,Middle,Toys,114.04000091552734,9,81.260002136230469,12.369999885559082,Credit Card,Young,Other,Toronto,Mr. Roger Lam,1026.36,28.74,731.34,10.85,Monday,September,Millennials
c38718cc-241f-4cbe-8002-838c6e7e89f4,2025-12-13,Canada,53c233f6-8148-4467-8ff9-50bf47005934,Professor,Sports,493.47000122070313,5,346.66000366210938,78.040000915527344,Credit Card,Senior,Male,Vancouver,Rebecca Miller,2467.35,29.75,1733.30,15.81,Saturday,December,Boomers
c38cd5cd-1709-4082-bdd8-4eebf5632fcd,2025-09-29,Canada,65ce9a13-01e8-4ad1-8d45-1e11e0802f64,Eye,Electronics,477.8900146484375,2,363.92001342773438,55.75,Mobile Payment,Senior,Other,Toronto,Chris Wiggins,955.78,23.85,727.84,11.67,Monday,September,Boomers
c3c0486b-8ae0-4a90-8d3e-b1f6cdcf2848,2025-12-14,Canada,98be210e-c8b7-42ee-8f74-fdc5c085ec87,Ok,Beauty,178.63999938964844,3,153.57000732421875,18.200000762939453,Mobile Payment,Senior,Male,Toronto,Tristan Jacobs,535.92,14.03,460.71,10.19,Sunday,December,Boomers
c543aaca-ebc2-40c0-b6f8-5c6b9b2c79ee,2025-04-04,Canada,2a8d2cb3-271a-4f02-9fe9-5eaa77c19f2b,Like,Home & Kitchen,11.529999732971191,9,8.7899999618530273,0.4699999988079071,Mobile Payment,Senior,Female,Toronto,Deborah Patton,103.77,23.76,79.11,4.08,Friday,April,Boomers
c5fb7a82-df17-43dd-bfff-5739ae82eca4,2025-11-12,Canada,c0a4f2ea-8d89-4e3c-84dc-5b0aae930748,Since,Electronics,394.32998657226563,4,308.25,46.740001678466797,Credit Card,Senior,Female,Montreal,Jason Jacobs,1577.32,21.83,1233.00,11.85,Wednesday,November,Boomers
c63afbe2-994b-4f9c-bbd0-fde61ae95df5,2025-05-25,Canada,b11a1245-9bc3-4c42-bd52-43ee38f2e20d,Water,Home & Kitchen,110.98999786376953,3,73.199996948242188,12.380000114440918,Mobile Payment,Senior,Male,Toronto,Cindy Knox,332.97,34.05,219.60,11.15,Sunday,May,Boomers
c6d10ca5-f756-4b64-b942-adc374879f4c,2025-12-13,Canada,1ec6aa00-d557-4bad-8ebd-a179b6886a52,Book,Sports,405.47000122070313,4,326.92001342773438,33.049999237060547,Mobile Payment,Senior,Female,Montreal,Robin Mendoza,1621.88,19.37,1307.68,8.15,Saturday,December,Boomers
c790714f-4247-4def-ad95-10051e56bffd,2025-03-23,Canada,69af3fb3-db43-4589-b3d7-2bb2153a186e,Something,Electronics,183.86000061035156,7,126.12000274658203,35.970001220703125,Credit Card,Adult,Male,Toronto,Cindy Stark,1287.02,31.40,882.84,19.56,Sunday,March,Gen X
c7f99f46-3888-4ec1-8707-2b813a462365,2025-03-15,Canada,0ca014d6-34c3-4f57-b3b1-42082ebb7bb4,Specific,Beauty,224.35000610351563,6,189.88999938964844,34.599998474121094,Cash,Adult,Male,Toronto,Spencer Davis,1346.10,15.36,1139.34,15.42,Saturday,March,Gen X
c8627068-66a0-4afb-a92f-535bf2669ee4,2025-08-09,Canada,9e0154ab-d9d9-440f-838c-440581f3d219,Way,Home & Kitchen,68.110000610351563,7,59.840000152587891,9.1700000762939453,Mobile Payment,Adult,Male,Vancouver,Michael Mckinney,476.77,12.14,418.88,13.46,Saturday,August,Gen X
c96894ab-3b5b-463c-860b-86899b0d211f,2025-07-08,Canada,8e5970ba-ac4f-4d88-a113-21586b3dcd2f,Foreign,Electronics,148.50999450683594,1,128.46000671386719,3.9500000476837158,Cash,Young,Male,Toronto,Beth Brooks,148.51,13.50,128.46,2.66,Tuesday,July,Millennials
ca8b3843-961a-4b8f-ac82-84bf3cbd3816,2025-06-15,Canada,d8923423-e6c9-4f85-a750-b93680b224e0,Carry,Home & Kitchen,491.95999145507813,9,412.42001342773438,97.209999084472656,Mobile Payment,Senior,Male,Vancouver,Heather Stark,4427.64,16.17,3711.78,19.76,Sunday,June,Boomers
cb0c5689-b1b4-4957-b725-a159c9bebeed,2025-01-28,Canada,4249fba1-6104-4d6b-bfb5-9f1a3c9b1d15,Provide,Sports,32.270000457763672,4,25.209999084472656,3.9000000953674316,Cash,Senior,Other,Montreal,Daniel Phillips,129.08,21.88,100.84,12.09,Tuesday,January,Boomers
cb55d190-19ff-414c-9547-e5295cab4c59,2025-07-05,Canada,433fafeb-e027-49ed-842e-5bea74c4438f,However,Sports,358.95001220703125,2,309.1400146484375,24.360000610351563,Mobile Payment,Senior,Male,Toronto,Ronald Middleton,717.90,13.88,618.28,6.79,Saturday,July,Boomers
cb5bcbcf-5d03-4108-91cb-87b3a4ae7265,2025-11-12,Canada,bb80db5b-ea68-470c-8a16-d9252499b1db,Simple,Home & Kitchen,81.510002136230469,7,56.240001678466797,7.8499999046325684,Credit Card,Adult,Other,Toronto,Robert Tucker,570.57,31.00,393.68,9.63,Wednesday,November,Gen X
cc28ebf3-8708-4872-9ef5-3396267e6950,2025-04-13,Canada,f9b31acc-d329-472e-b37b-a3dfbfb238ba,Red,Clothing,419.29998779296875,9,294.77999877929688,49.819999694824219,Cash,Adult,Other,Montreal,Janet Newton,3773.70,29.70,2653.02,11.88,Sunday,April,Gen X
cc73003a-1e54-4926-a763-eee0d8ffbf4a,2025-04-04,Canada,f7a66335-a31b-43ae-a983-6f3926fcb67f,Strategy,Home & Kitchen,391.70999145507813,4,281.8599853515625,15.890000343322754,Cash,Senior,Male,Vancouver,Tamara Powell,1566.84,28.04,1127.44,4.06,Friday,April,Boomers
cc936c53-2ecb-448a-b046-dcf8133437a0,2025-12-31,Canada,91e559e0-298b-43d7-bac9-85e0bb953b7d,Traditional,Electronics,160.6300048828125,8,102.45999908447266,18.659999847412109,Cash,Adult,Female,Montreal,Joshua Higgins,1285.04,36.21,819.68,11.62,Wednesday,December,Gen X
ccb2cb18-4b36-4965-8ddf-834edb7facfd,2025-07-07,Canada,a7be6a4e-169b-44c6-b443-44ba090c349a,Organization,Home & Kitchen,250.13999938964844,3,154.47000122070313,10.970000267028809,Credit Card,Senior,Other,Vancouver,David Murphy,750.42,38.25,463.41,4.39,Monday,July,Boomers
cdc3d4b8-5c6b-42cf-a56d-4136edc144c7,2025-10-30,Canada,6b0bdb7b-e9ea-44c7-b39c-7c49337cd9d0,Learn,Toys,119.56999969482422,4,91.110000610351563,9.5600004196166992,Cash,Senior,Female,Montreal,Alicia Torres,478.28,23.80,364.44,8.00,Thursday,October,Boomers
cee38e8b-a605-4d96-bce6-e7357beb7987,2025-12-22,Canada,4cec9bec-7606-47e3-9da9-3b1ba6c4a34a,Ready,Toys,217.02999877929688,9,133.05999755859375,41.540000915527344,Cash,Senior,Female,Montreal,Alison Bowman,1953.27,38.69,1197.54,19.14,Monday,December,Boomers
cf0e86f1-c660-4f31-a97e-9868923b5fdd,2025-07-05,Canada,08a2dde7-7e2c-411a-bf58-6eacc543b44e,Month,Electronics,105.22000122070313,5,75.050003051757813,8.7399997711181641,Mobile Payment,Adult,Female,Toronto,Erika Sanchez,526.10,28.67,375.25,8.31,Saturday,July,Gen X
cfa0bc1e-26e0-4707-bc50-fcbcb0f1a0a6,2025-07-08,Canada,ffadbb68-3717-41e7-9b60-010404b044b9,Fall,Beauty,62.299999237060547,5,50.029998779296875,11.170000076293945,Cash,Senior,Female,Toronto,Brian Wood,311.50,19.70,250.15,17.93,Tuesday,July,Boomers
cfb2c049-481d-477d-9190-ffa016f7a7a4,2025-03-23,Canada,3f0ea8f0-af5c-47d4-a96e-3fc8813a1810,Green,Beauty,406.07998657226563,7,365.08999633789063,29.579999923706055,Cash,Senior,Male,Vancouver,Brian Hughes,2842.56,10.09,2555.63,7.28,Sunday,March,Boomers
d0087050-d2fa-4ab0-8eaa-88a584dc0cd5,2025-06-06,Canada,febcfd7b-fdf3-4785-85fa-fc8f1e38b7f6,Though,Beauty,339.42999267578125,3,298.08999633789063,51.470001220703125,Cash,Adult,Female,Montreal,Michael Rosales,1018.29,12.18,894.27,15.16,Friday,June,Gen X
d0b0a39c-d9f4-4e98-b5cf-4be790113dd2,2025-04-02,Canada,e35136d4-6c03-4166-9f7f-dd5414861546,Wonder,Toys,161.6199951171875,7,142.83999633789063,1.6799999475479126,Cash,Senior,Other,Vancouver,Kelly Reed,1131.34,11.62,999.88,1.04,Wednesday,April,Boomers
d177ef0d-09a4-417d-bf90-0017836ac413,2025-11-10,Canada,b10880ea-6976-4cf0-b377-892ddeea74eb,However,Sports,447.27999877929688,10,310.27999877929688,52.650001525878906,Mobile Payment,Adult,Female,Toronto,Melissa Peterson,4472.80,30.63,3102.80,11.77,Monday,November,Gen X
d25ff4be-7583-48db-8a36-d5339a849778,2025-06-06,Canada,846dd1a4-8862-4283-9996-250edfb5f33e,Half,Home & Kitchen,202.57000732421875,7,167.33999633789063,15.189999580383301,Mobile Payment,Adult,Male,Vancouver,Tina Jacobs,1417.99,17.39,1171.38,7.50,Friday,June,Gen X
d27a2e9c-6793-49d2-8ec5-08f3c5d504ee,2025-04-16,Canada,c2018f32-f2d8-462f-a1ad-b80cf4860b5c,Rate,Home & Kitchen,439.69000244140625,1,359.54998779296875,67.30999755859375,Credit Card,Adult,Female,Montreal,Hector Lindsey,439.69,18.23,359.55,15.31,Wednesday,April,Gen X
d27e98e2-3648-4de4-8bd9-74e5c303c988,2025-12-13,Canada,619ac8dc-ee1c-4c18-b846-91f17a838e8c,Skin,Clothing,216.44999694824219,6,187.02000427246094,37.590000152587891,Cash,Young,Female,Vancouver,Anna Murphy,1298.70,13.60,1122.12,17.37,Saturday,December,Millennials
d2a9349f-ce96-49f5-9b08-d9c244041a58,2025-05-05,Canada,8639ed20-33b0-44d7-98fc-90c1de89bec8,Husband,Home & Kitchen,380.92001342773438,7,250.71000671386719,12.159999847412109,Credit Card,Senior,Female,Toronto,Jessica Jackson,2666.44,34.18,1754.97,3.19,Monday,May,Boomers
d2ae239a-44d8-4527-b96d-b246a79b24aa,2025-05-17,Canada,d5615e4d-1897-4687-83ee-c53c698e1239,Stand,Home & Kitchen,15.470000267028809,3,10.279999732971191,2.8599998950958252,Cash,Adult,Other,Toronto,Brian Roth,46.41,33.55,30.84,18.49,Saturday,May,Gen X
d3cee382-fac8-486d-a770-e46a11667211,2025-04-04,Canada,9f032f79-25da-4d9a-bc17-e4cc6e8afebd,Idea,Beauty,94.449996948242188,5,60.459999084472656,18.870000839233398,Credit Card,Senior,Female,Montreal,Natalie James,472.25,35.99,302.30,19.98,Friday,April,Boomers
d43479c8-1556-4562-adf5-8a1e3fa4fba3,2025-12-14,Canada,876bdb77-3023-4208-94b1-1c6a9b06c9ea,Least,Beauty,258.95999145507813,10,156.97000122070313,6.8600001335144043,Cash,Adult,Female,Vancouver,Bethany Kelly,2589.60,39.38,1569.70,2.65,Sunday,December,Gen X
d4ab735a-5fc3-4370-88a8-79ab108fb0b0,2025-09-29,Canada,0ed269d6-4ef4-482b-84eb-6dd0841e2855,Should,Sports,155.94999694824219,3,93.639999389648438,10.079999923706055,Cash,Young,Female,Vancouver,Jennifer Clarke,467.85,39.96,280.92,6.46,Monday,September,Millennials
d53678e0-41cc-4956-b2ec-c50c3721e172,2025-07-27,Canada,c81bed17-1301-4e59-ae4b-e47fa0906995,Sort,Home & Kitchen,297.32000732421875,9,179.28999328613281,35.060001373291016,Cash,Young,Other,Vancouver,Cynthia Bryant,2675.88,39.70,1613.61,11.79,Sunday,July,Millennials
d5e153ce-a6ac-4fa9-9c02-56346980438b,2025-04-02,Canada,07923b0b-c341-48b0-9350-25893f3d36d3,Line,Electronics,335.82998657226563,4,268.6199951171875,15.859999656677246,Mobile Payment,Senior,Other,Montreal,Karina Schneider,1343.32,20.01,1074.48,4.72,Wednesday,April,Boomers
d630b270-dacc-448e-94cb-164597f5b7b5,2025-09-10,Canada,02ae8bab-ccc4-4fb0-a057-8c7a1045d9d5,Least,Clothing,148.05999755859375,9,89.269996643066406,24.850000381469727,Cash,Adult,Female,Montreal,Mark Stuart,1332.54,39.71,803.43,16.78,Wednesday,September,Gen X
